136.13	5.90	81.63
134.98	5.90	81.86
133.54	5.90	81.64
132.17	5.90	81.42
131.06	5.90	81.42
130.56	5.90	81.99
130.82	5.90	83.30
131.33	5.90	84.79
131.93	5.90	86.24
132.33	5.90	87.21
132.67	5.90	88.07
132.91	5.90	88.85
132.87	5.90	89.74
132.73	5.90	90.54
132.58	5.90	91.17
132.57	5.90	91.31
132.66	5.90	91.18
132.82	5.90	91.03
133.05	5.90	91.16
133.36	5.90	91.63
133.74	5.90	92.24
134.10	5.90	92.89
134.47	5.90	93.56
135.13	5.90	94.42
136.38	5.90	95.69
138.39	5.90	97.44
140.71	5.90	99.27
143.18	5.89	100.98
145.65	5.89	102.41
147.87	5.88	103.37
149.70	5.88	103.62
150.88	5.87	103.05
151.11	5.87	101.58
149.31	5.86	98.52
146.05	5.86	94.37
142.32	5.85	89.92
139.63	5.85	86.42
138.57	5.84	84.39
138.03	5.84	82.99
137.84	5.83	82.12
137.81	5.83	81.68
137.29	5.82	81.56
136.46	5.82	81.67
135.60	5.81	81.93
134.73	5.81	82.24
133.90	5.80	82.46
133.18	5.80	82.33
132.48	5.79	82.13
131.78	5.79	81.89
131.05	5.78	81.59
130.21	5.77	81.14
129.41	5.77	80.80
128.69	5.76	80.69
128.06	5.76	81.06
127.59	5.75	81.91
127.37	5.75	83.04
127.53	5.74	84.38
128.24	5.74	85.91
129.26	5.74	87.50
130.52	5.74	89.06
131.95	5.74	90.35
133.49	5.74	91.56
135.08	5.74	92.76
136.61	5.74	94.31
138.07	5.74	95.68
139.41	5.74	96.66
140.63	5.74	96.46
141.59	5.74	95.83
142.19	5.74	95.01
142.01	5.74	94.68
141.45	5.74	94.35
140.63	5.74	93.92
139.79	5.74	93.09
138.90	5.74	92.03
137.95	5.74	90.89
136.99	5.74	89.76
136.13	5.74	88.79
135.27	5.74	87.95
134.42	5.74	87.26
133.56	5.74	86.77
132.57	5.74	86.66
131.64	5.74	86.75
130.81	5.74	86.99
130.11	5.74	87.29
129.58	5.74	87.58
129.34	5.75	88.08
129.44	5.75	88.84
130.19	5.75	90.31
131.30	5.75	91.96
132.68	5.75	93.59
134.30	5.75	94.64
136.04	5.76	95.40
137.77	5.76	96.13
139.32	5.76	97.45
140.68	5.76	98.92
141.86	5.76	99.95
142.84	5.76	99.45
143.59	5.77	97.84
144.10	5.77	95.86
144.24	5.77	94.25
144.02	5.77	93.29
143.59	5.77	92.44
143.03	5.78	91.64
142.42	5.78	90.46
141.80	5.78	89.33
141.24	5.78	88.36
140.86	5.78	87.77
140.71	5.78	87.63
140.68	5.79	87.76
140.76	5.79	88.09
141.04	5.79	88.72
141.35	5.79	89.42
141.61	5.79	90.08
141.63	5.79	90.50
141.47	5.80	90.68
141.20	5.80	90.60
140.88	5.80	90.13
140.52	5.80	89.26
140.06	5.80	88.17
139.48	5.80	86.98
138.70	5.81	85.80
137.83	5.81	84.62
136.91	5.81	83.46
135.99	5.81	82.32
135.08	5.81	81.28
134.18	5.81	80.42
133.28	5.82	79.92
132.42	5.82	80.08
131.55	5.82	80.32
130.66	5.82	80.45
129.58	5.82	79.68
128.50	5.83	78.62
127.55	5.83	77.65
126.91	5.83	77.19
126.63	5.83	77.36
126.61	5.83	77.92
126.86	5.83	78.87
127.38	5.83	80.21
128.07	5.83	81.74
128.88	5.83	83.29
129.75	5.83	84.69
130.65	5.83	86.01
131.54	5.82	87.22
132.36	5.82	88.36
133.14	5.82	89.15
133.87	5.82	89.28
134.58	5.82	88.35
135.12	5.82	87.11
135.38	5.82	85.97
135.14	5.81	85.47
134.72	5.81	85.06
134.19	5.81	84.60
133.78	5.81	83.57
133.36	5.81	82.58
132.94	5.81	81.78
132.41	5.81	81.67
131.92	5.80	82.04
131.64	5.80	82.66
131.90	5.80	83.44
132.69	5.80	84.30
133.65	5.80	85.18
134.56	5.80	85.99
135.27	5.80	86.66
135.90	5.80	87.19
136.46	5.79	87.47
136.97	5.79	87.44
137.33	5.79	87.30
137.48	5.79	87.20
137.30	5.79	87.37
136.98	5.79	87.42
136.57	5.79	87.19
136.19	5.78	85.88
135.81	5.78	84.39
135.44	5.78	82.97
135.19	5.78	82.33
135.01	5.78	82.35
134.79	5.78	82.60
134.45	5.78	82.89
133.68	5.78	82.79
132.95	5.77	82.75
132.39	5.77	82.85
132.25	5.77	83.34
132.53	5.77	84.07
133.28	5.77	84.95
134.80	5.77	85.89
136.86	5.77	86.92
139.19	5.76	88.04
141.58	5.76	89.57
143.92	5.76	91.06
146.10	5.76	92.08
147.96	5.75	91.48
149.43	5.75	90.31
150.43	5.75	89.12
150.63	5.75	89.31
150.35	5.75	89.65
149.68	5.74	89.84
148.67	5.74	88.81
147.48	5.74	87.45
146.21	5.74	85.98
145.22	5.73	84.91
144.45	5.73	84.24
143.70	5.73	83.72
142.91	5.73	83.34
141.85	5.72	82.96
140.71	5.72	82.69
139.54	5.72	82.57
138.42	5.72	82.72
137.39	5.72	83.21
136.41	5.71	83.72
135.48	5.71	84.14
134.43	5.71	83.86
133.50	5.71	83.45
132.85	5.70	83.19
132.75	5.70	83.72
133.17	5.71	84.86
133.91	5.71	86.05
134.89	5.72	86.76
136.04	5.72	86.93
137.31	5.73	87.05
138.64	5.74	87.49
139.95	5.74	88.30
141.22	5.75	89.15
142.37	5.75	89.96
143.36	5.76	90.59
144.20	5.77	90.91
144.88	5.77	90.58
145.39	5.78	89.66
145.69	5.78	88.42
145.74	5.79	87.05
145.55	5.80	85.62
145.20	5.80	84.19
144.73	5.81	82.91
144.21	5.81	81.92
143.62	5.82	80.99
143.00	5.83	80.03
142.39	5.83	78.59
141.77	5.84	77.15
141.12	5.84	75.94
140.39	5.85	75.44
139.59	5.86	75.72
138.89	5.86	76.24
138.37	5.87	76.79
138.20	5.87	76.82
138.29	5.87	76.94
138.64	5.87	77.29
139.39	5.88	78.38
140.35	5.88	79.73
141.46	5.88	81.22
142.61	5.88	82.65
143.79	5.88	84.00
144.98	5.88	85.21
146.19	5.88	86.14
147.32	5.88	86.81
148.28	5.88	87.19
148.86	5.88	87.06
149.21	5.89	86.69
149.34	5.89	86.19
149.37	5.89	85.79
149.24	5.89	85.48
148.89	5.89	85.27
148.21	5.89	85.28
147.20	5.89	85.54
146.07	5.89	85.80
144.97	5.89	85.92
144.17	5.89	85.56
143.39	5.90	85.10
142.57	5.90	84.65
141.36	5.90	84.33
140.11	5.90	84.18
139.12	5.90	84.25
138.83	5.90	84.76
139.18	5.90	85.63
139.88	5.90	86.61
140.82	5.91	87.56
141.89	5.91	88.41
142.98	5.91	89.09
143.92	5.92	89.27
144.67	5.92	89.14
145.22	5.92	89.16
145.44	5.92	90.16
145.41	5.93	91.68
145.23	5.93	93.06
145.14	5.93	93.38
144.99	5.93	92.98
144.63	5.94	92.13
143.72	5.94	90.71
142.50	5.94	89.10
141.24	5.94	87.75
140.20	5.95	87.44
139.46	5.95	88.01
139.06	5.95	89.01
139.29	5.95	90.23
140.01	5.96	91.56
140.91	5.96	92.92
141.75	5.96	94.17
142.50	5.97	95.24
143.14	5.97	96.08
143.62	5.97	96.56
143.87	5.97	96.67
143.81	5.98	96.40
143.08	5.98	95.38
142.07	5.98	94.14
140.96	5.98	92.95
140.02	5.99	92.33
139.26	5.99	92.11
138.77	5.99	92.31
138.94	5.99	93.21
139.39	6.00	94.47
139.99	6.00	95.93
140.55	6.00	97.61
141.09	6.01	99.10
141.51	6.01	100.06
141.67	6.01	99.83
141.70	6.01	99.23
141.62	6.02	98.59
141.46	6.02	98.27
141.17	6.02	98.09
140.69	6.02	98.21
140.01	6.03	98.70
139.29	6.03	99.14
138.72	6.03	99.08
138.33	6.03	98.40
137.88	6.04	97.69
137.10	6.04	97.52
135.98	6.04	97.91
134.74	6.05	98.22
133.50	6.05	97.71
132.33	6.05	96.42
131.29	6.05	95.23
130.45	6.06	95.02
129.87	6.06	95.77
129.62	6.06	96.75
129.86	6.07	97.29
130.52	6.08	97.60
131.44	6.09	98.15
132.49	6.10	99.87
133.63	6.11	101.79
134.81	6.12	103.19
135.87	6.13	102.75
136.94	6.14	101.91
138.08	6.15	101.38
139.31	6.16	101.66
140.52	6.17	102.25
141.67	6.18	103.26
142.69	6.19	104.49
143.47	6.20	105.35
143.77	6.21	104.84
143.65	6.22	103.22
143.31	6.23	101.29
142.95	6.24	99.81
142.57	6.25	98.75
142.08	6.26	97.80
141.47	6.27	96.75
140.72	6.28	95.63
139.87	6.29	94.67
138.87	6.30	94.06
137.67	6.31	93.99
136.54	6.32	94.17
135.63	6.33	94.53
135.24	6.34	94.93
135.15	6.34	95.41
135.36	6.35	95.95
135.97	6.35	96.47
136.77	6.35	97.03
137.67	6.36	97.63
138.44	6.36	98.38
139.21	6.36	99.11
140.01	6.37	99.72
140.87	6.37	99.88
141.78	6.37	100.02
142.73	6.37	100.37
143.74	6.38	101.34
144.79	6.38	102.34
145.94	6.38	103.07
147.25	6.38	103.20
148.43	6.39	103.16
149.24	6.39	103.20
149.48	6.39	103.47
149.47	6.40	103.61
149.36	6.40	103.35
149.31	6.40	102.42
149.12	6.40	101.37
148.74	6.41	100.41
147.80	6.41	100.21
146.82	6.41	100.18
145.98	6.42	100.21
145.80	6.42	99.89
146.04	6.42	99.48
146.48	6.42	99.22
146.95	6.43	99.47
147.38	6.43	100.21
147.82	6.43	101.11
148.24	6.44	101.98
148.62	6.44	102.72
148.91	6.44	103.34
149.04	6.45	103.81
148.98	6.45	104.08
148.79	6.45	104.14
148.50	6.46	103.90
148.12	6.46	103.29
147.69	6.46	102.59
147.24	6.47	101.94
146.91	6.47	101.88
146.52	6.47	101.78
146.00	6.48	101.48
145.15	6.48	100.21
144.08	6.48	98.48
142.93	6.49	96.82
141.76	6.49	95.80
140.64	6.49	95.72
139.58	6.50	95.98
138.62	6.50	96.43
137.71	6.50	96.67
137.08	6.50	97.07
136.83	6.51	97.70
137.31	6.51	98.71
138.26	6.51	100.00
139.59	6.51	101.53
141.34	6.51	103.56
143.25	6.51	105.58
145.10	6.51	107.27
146.59	6.51	108.07
147.90	6.51	108.51
149.03	6.51	108.77
149.99	6.51	109.02
150.68	6.51	109.11
151.01	6.51	108.97
150.95	6.51	108.61
150.66	6.51	108.14
150.22	6.51	107.63
149.68	6.51	107.11
149.03	6.52	106.56
148.25	6.52	105.94
147.37	6.52	105.25
146.39	6.52	104.56
145.30	6.52	103.89
144.02	6.52	103.26
142.75	6.52	102.72
141.57	6.52	102.30
140.58	6.52	101.96
139.86	6.52	101.85
139.50	6.52	102.08
139.80	6.52	103.10
140.57	6.52	104.56
141.54	6.52	106.05
142.47	6.53	106.94
143.36	6.53	107.49
144.26	6.53	108.00
145.13	6.53	108.87
145.96	6.53	109.80
146.75	6.53	110.59
147.46	6.53	110.71
148.11	6.53	110.71
148.68	6.53	110.85
149.22	6.53	111.89
149.63	6.54	112.96
149.86	6.54	113.79
149.81	6.54	113.58
149.55	6.54	113.06
149.10	6.54	112.41
148.46	6.54	112.14
147.65	6.54	111.83
146.69	6.54	111.44
145.32	6.54	110.50
143.95	6.54	109.54
142.81	6.55	108.80
142.42	6.55	108.85
142.56	6.55	109.44
143.09	6.55	110.35
143.95	6.55	111.52
145.07	6.55	112.81
146.34	6.55	114.06
147.62	6.55	115.01
148.91	6.55	115.71
150.21	6.55	116.22
151.61	6.55	116.46
152.91	6.55	116.56
153.96	6.55	116.64
154.44	6.55	117.04
154.66	6.55	117.28
154.75	6.55	117.10
154.89	6.56	115.93
154.89	6.56	114.53
154.66	6.56	113.18
153.99	6.56	112.69
153.12	6.56	112.34
152.12	6.56	111.98
151.21	6.56	111.11
150.28	6.56	110.01
149.27	6.56	108.93
147.97	6.56	108.07
146.26	6.56	107.63
144.70	6.56	107.42
143.54	6.56	107.46
143.55	6.56	107.78
144.10	6.56	108.32
145.00	6.56	109.05
146.05	6.56	110.00
147.21	6.56	111.04
148.43	6.56	112.04
149.59	6.56	112.73
150.69	6.56	113.25
151.75	6.56	113.75
152.79	6.56	114.60
153.72	6.56	115.41
154.46	6.56	115.93
154.85	6.56	115.51
154.97	6.56	114.70
154.84	6.56	113.75
154.42	6.56	113.18
153.79	6.56	112.71
152.99	6.56	112.19
152.13	6.56	111.36
151.22	6.56	110.25
150.23	6.56	109.12
149.15	6.56	108.09
148.01	6.56	107.59
146.78	6.56	107.22
145.47	6.56	106.91
143.93	6.56	106.40
142.18	6.55	105.62
140.59	6.55	105.04
139.35	6.55	104.86
138.96	6.55	105.91
139.06	6.56	107.34
139.59	6.56	108.82
140.58	6.56	109.73
141.86	6.56	110.31
143.28	6.56	110.81
144.57	6.56	111.39
145.77	6.57	112.04
146.91	6.57	112.71
148.02	6.57	113.42
149.04	6.57	114.14
149.94	6.58	114.85
150.65	6.58	115.62
151.20	6.58	116.29
151.61	6.58	116.76
151.86	6.59	116.75
151.98	6.59	116.48
152.02	6.59	116.00
152.08	6.59	115.28
152.09	6.59	114.46
151.98	6.60	113.66
151.66	6.60	113.14
151.10	6.60	113.03
150.40	6.60	112.94
149.60	6.61	112.78
148.65	6.61	111.96
147.69	6.61	111.03
146.85	6.61	110.19
146.21	6.61	109.71
145.88	6.62	109.73
145.90	6.62	110.15
146.40	6.62	111.03
147.76	6.62	112.72
149.43	6.62	114.63
151.23	6.62	116.57
152.87	6.62	118.23
154.41	6.62	119.56
155.76	6.62	120.43
156.77	6.62	120.30
157.52	6.62	119.82
157.99	6.62	119.26
158.08	6.62	119.18
157.94	6.62	119.13
157.63	6.62	119.02
157.32	6.62	118.61
156.90	6.62	118.06
156.38	6.62	117.40
155.73	6.62	116.58
154.96	6.62	115.67
154.11	6.62	114.74
153.20	6.62	113.82
152.28	6.62	113.10
151.31	6.62	112.46
150.27	6.62	111.89
149.13	6.62	111.37
147.73	6.62	110.88
146.32	6.62	110.44
144.95	6.62	110.06
143.64	6.62	109.67
142.45	6.62	109.27
141.62	6.62	109.07
141.27	6.62	109.18
142.00	6.62	109.90
143.20	6.62	110.97
144.70	6.62	112.32
146.18	6.62	114.11
147.72	6.62	115.96
149.32	6.62	117.61
151.01	6.62	118.46
152.66	6.62	118.91
154.14	6.62	119.11
155.25	6.62	119.26
156.12	6.62	119.33
156.76	6.62	119.38
157.24	6.62	119.62
157.49	6.62	119.78
157.52	6.62	119.73
157.18	6.62	119.10
156.64	6.62	118.18
155.99	6.62	117.08
155.43	6.62	115.90
155.01	6.62	114.72
154.54	6.62	113.59
153.96	6.62	112.57
153.08	6.62	111.91
151.98	6.62	111.51
150.79	6.62	111.25
149.55	6.62	111.06
148.12	6.62	110.62
146.83	6.62	110.28
145.85	6.62	110.19
145.54	6.62	110.73
146.02	6.62	111.98
146.84	6.62	113.22
147.84	6.62	114.03
148.80	6.62	113.75
149.79	6.62	113.25
150.71	6.62	112.80
151.43	6.62	112.91
152.08	6.62	113.13
152.71	6.63	113.35
153.38	6.63	113.40
153.98	6.63	113.47
154.44	6.63	113.64
154.71	6.63	114.15
154.79	6.63	114.60
154.69	6.63	114.82
154.31	6.63	114.23
153.77	6.63	113.38
153.08	6.63	112.38
152.32	6.63	111.52
151.48	6.63	110.76
150.56	6.63	110.05
149.56	6.63	109.40
148.51	6.63	108.86
147.39	6.63	108.39
146.20	6.63	108.00
144.76	6.64	107.60
143.14	6.64	107.23
141.72	6.64	107.07
140.69	6.64	107.23
140.51	6.64	108.07
140.84	6.64	109.16
141.65	6.64	110.40
143.04	6.64	111.56
144.80	6.64	112.72
146.81	6.64	113.89
148.87	6.64	115.07
150.97	6.64	116.23
153.06	6.65	117.34
155.10	6.65	118.47
156.97	6.65	119.42
158.57	6.65	120.07
159.79	6.65	120.28
160.60	6.65	120.05
160.82	6.65	119.21
160.18	6.65	117.44
159.19	6.66	115.40
158.06	6.66	113.37
157.51	6.66	112.36
157.15	6.66	111.81
156.78	6.66	111.48
156.32	6.66	111.27
155.39	6.66	110.79
154.20	6.66	110.21
152.92	6.66	109.65
151.58	6.67	109.12
150.43	6.67	108.82
149.36	6.67	108.63
148.25	6.67	108.38
147.06	6.67	107.99
145.40	6.67	106.88
143.54	6.67	105.41
141.90	6.67	104.23
140.70	6.67	103.63
140.56	6.67	104.90
141.00	6.67	106.71
141.98	6.67	108.72
143.59	6.67	110.11
145.60	6.67	111.24
147.75	6.67	112.51
149.75	6.67	114.66
151.54	6.67	117.20
153.18	6.67	119.32
154.65	6.67	119.79
155.87	6.67	119.20
156.78	6.67	118.22
157.18	6.67	117.61
157.19	6.67	117.17
156.94	6.67	116.79
156.51	6.67	116.65
155.96	6.67	116.55
155.30	6.67	116.31
154.65	6.67	115.56
154.11	6.67	114.01
153.50	6.67	112.32
152.79	6.67	110.70
151.87	6.67	109.72
150.73	6.67	109.36
149.47	6.67	109.20
148.10	6.67	109.17
146.40	6.67	108.84
144.73	6.67	108.55
143.30	6.67	108.42
142.46	6.67	108.61
142.44	6.67	109.24
142.85	6.67	110.13
143.64	6.67	111.26
144.80	6.67	112.76
146.14	6.67	114.32
147.55	6.67	115.79
148.65	6.67	116.78
149.76	6.67	117.56
150.99	6.67	118.24
152.70	6.67	118.93
154.49	6.68	119.59
156.24	6.68	120.22
157.70	6.68	121.02
158.92	6.68	121.65
159.83	6.68	121.89
160.29	6.68	121.32
160.43	6.68	120.43
160.30	6.68	119.39
159.92	6.68	118.56
159.34	6.68	117.79
158.62	6.68	117.09
157.83	6.68	116.53
157.05	6.68	116.20
156.19	6.68	115.93
155.24	6.68	115.68
154.02	6.68	115.26
152.49	6.68	114.61
151.08	6.68	114.06
149.95	6.68	113.70
149.66	6.68	113.99
149.98	6.68	114.69
150.57	6.69	115.43
151.29	6.69	115.96
151.98	6.69	115.98
152.62	6.69	115.86
153.12	6.70	115.67
153.27	6.70	115.69
153.22	6.70	115.63
152.99	6.70	115.45
152.50	6.70	114.82
151.90	6.71	114.04
151.30	6.71	113.27
150.97	6.71	112.83
150.84	6.71	112.68
150.72	6.72	112.59
150.46	6.72	112.42
149.84	6.72	111.97
149.13	6.72	111.46
148.38	6.73	110.95
147.81	6.73	110.54
147.28	6.73	110.21
146.68	6.73	109.90
145.84	6.74	109.60
144.49	6.74	109.24
143.20	6.74	108.96
142.17	6.74	108.80
141.87	6.74	108.83
142.12	6.74	109.08
142.85	6.74	109.61
144.18	6.74	110.66
145.99	6.74	112.10
147.97	6.74	113.61
149.85	6.74	114.81
151.56	6.74	115.70
153.15	6.74	116.56
154.63	6.74	117.73
155.94	6.74	118.96
156.98	6.74	119.88
157.63	6.74	119.85
157.95	6.74	119.24
157.96	6.74	118.31
157.66	6.74	117.33
157.11	6.74	116.30
156.38	6.74	115.25
155.61	6.74	114.30
154.79	6.74	113.47
153.89	6.74	112.72
152.89	6.73	112.07
151.72	6.73	111.61
150.45	6.73	111.24
149.12	6.73	110.93
147.77	6.73	110.63
146.43	6.73	110.22
145.12	6.73	109.77
143.86	6.73	109.32
142.66	6.73	108.88
141.34	6.73	108.31
140.19	6.73	107.83
139.39	6.73	107.57
139.18	6.73	107.74
139.87	6.73	108.58
140.94	6.73	109.65
142.25	6.73	110.82
143.56	6.73	111.82
144.96	6.73	112.79
146.39	6.73	113.70
147.82	6.73	114.47
149.23	6.73	115.17
150.58	6.73	115.83
151.85	6.73	116.47
153.02	6.73	117.11
154.04	6.74	117.77
154.91	6.74	118.73
155.57	6.74	119.61
156.01	6.74	120.21
156.07	6.74	119.89
155.86	6.74	119.06
155.46	6.74	118.02
154.99	6.74	117.10
154.51	6.74	116.51
153.88	6.74	115.95
153.08	6.74	115.38
151.83	6.74	114.48
150.34	6.74	113.50
148.91	6.74	112.71
147.67	6.74	112.25
147.04	6.74	112.95
146.74	6.75	113.86
146.78	6.75	114.77
147.27	6.75	115.04
148.13	6.75	114.80
149.11	6.75	114.60
150.02	6.75	114.93
150.74	6.76	115.98
151.34	6.76	117.05
151.79	6.76	117.76
152.04	6.76	117.76
152.13	6.76	117.50
152.07	6.77	117.10
151.83	6.77	116.69
151.49	6.77	116.20
151.10	6.77	115.64
150.73	6.77	115.02
150.28	6.78	114.36
149.72	6.78	113.67
148.90	6.78	112.89
147.98	6.78	112.15
147.05	6.78	111.51
146.28	6.79	111.19
145.73	6.79	111.23
145.16	6.79	111.28
144.51	6.79	111.22
143.47	6.79	110.46
142.27	6.80	109.48
141.04	6.80	108.50
139.88	6.80	107.78
138.85	6.80	107.45
137.96	6.80	107.30
137.24	6.80	107.30
136.53	6.81	107.22
136.23	6.81	107.40
136.53	6.81	107.95
138.09	6.81	109.22
140.30	6.81	110.91
142.90	6.81	112.86
145.57	6.81	115.09
148.29	6.80	117.27
150.94	6.80	119.17
153.36	6.80	120.47
155.53	6.80	121.25
157.32	6.80	121.34
158.67	6.80	120.65
159.60	6.80	119.57
159.95	6.79	118.28
159.79	6.79	116.94
159.33	6.79	115.70
158.84	6.79	114.92
158.48	6.79	114.87
158.01	6.79	114.97
157.37	6.78	115.05
156.39	6.78	114.54
155.10	6.78	113.54
153.67	6.78	112.38
152.16	6.78	111.16
150.75	6.78	110.09
149.39	6.77	109.15
147.99	6.77	108.28
146.54	6.77	107.50
144.60	6.77	106.61
142.59	6.77	105.85
140.95	6.77	105.42
139.93	6.77	105.49
140.44	6.77	106.64
141.61	6.77	108.24
143.31	6.77	110.17
145.43	6.77	112.35
147.79	6.77	114.59
150.24	6.77	116.69
152.60	6.77	118.27
154.75	6.77	119.43
156.56	6.77	120.30
157.73	6.78	121.09
158.37	6.78	121.63
158.58	6.78	121.75
158.33	6.78	120.87
157.77	6.78	119.39
157.08	6.78	117.83
156.53	6.79	116.83
156.41	6.79	117.01
156.30	6.79	117.47
156.10	6.79	118.01
155.63	6.79	118.29
154.71	6.79	118.01
153.60	6.79	117.53
152.34	6.80	116.84
150.83	6.80	115.77
149.14	6.80	114.38
147.58	6.80	113.07
146.30	6.80	112.01
145.69	6.80	111.72
145.64	6.80	112.02
146.04	6.80	112.66
146.98	6.80	113.61
148.54	6.81	114.80
150.26	6.81	116.14
151.90	6.81	117.54
152.98	6.81	119.06
153.83	6.81	120.36
154.45	6.81	121.22
154.78	6.81	120.84
154.94	6.81	120.05
154.98	6.81	119.14
155.07	6.82	118.88
155.09	6.82	118.76
155.00	6.82	118.57
154.68	6.82	117.88
154.16	6.82	116.78
153.56	6.82	115.64
152.94	6.82	114.66
152.46	6.82	114.38
151.96	6.82	114.26
151.41	6.82	114.21
150.62	6.83	113.89
149.61	6.83	113.29
148.75	6.83	112.85
148.22	6.83	112.75
148.60	6.83	113.62
149.30	6.83	114.80
150.17	6.83	116.12
150.98	6.83	117.46
151.75	6.83	118.64
152.43	6.83	119.50
153.01	6.84	119.56
153.40	6.84	118.99
153.50	6.84	118.12
153.07	6.84	117.13
152.13	6.84	116.13
150.96	6.84	115.25
149.73	6.84	114.69
148.58	6.84	114.74
147.53	6.84	114.97
146.67	6.85	115.27
146.17	6.85	115.21
145.98	6.85	115.12
146.10	6.85	115.20
146.79	6.85	115.86
147.85	6.84	116.92
148.90	6.84	117.96
149.53	6.83	118.53
149.65	6.82	118.57
149.56	6.81	118.40
149.36	6.80	118.15
149.09	6.79	117.88
148.77	6.78	117.58
148.43	6.77	117.32
148.14	6.77	117.15
147.82	6.76	117.00
147.44	6.75	116.84
