127.95	5.97	87.52
129.38	5.96	89.14
130.93	5.96	90.60
132.67	5.96	91.58
134.56	5.95	91.94
136.40	5.95	91.86
137.98	5.94	91.33
139.17	5.94	90.35
140.11	5.93	89.05
140.81	5.93	87.50
141.23	5.93	85.75
141.44	5.92	83.94
141.49	5.92	82.16
141.42	5.91	80.55
141.31	5.91	79.38
141.11	5.90	78.45
140.83	5.90	77.79
140.45	5.90	77.39
139.97	5.89	77.48
139.42	5.89	77.89
138.81	5.88	78.44
138.16	5.88	79.04
137.40	5.87	79.42
136.55	5.87	79.48
135.82	5.87	79.62
135.29	5.86	79.95
135.30	5.86	80.93
135.78	5.85	82.42
136.37	5.85	83.86
136.92	5.85	84.95
137.14	5.84	84.85
137.19	5.84	84.48
137.04	5.84	84.03
136.51	5.84	84.11
135.71	5.84	84.59
134.82	5.84	85.07
133.99	5.84	85.35
133.46	5.84	85.03
133.02	5.84	84.59
132.62	5.83	84.14
132.18	5.83	83.79
131.75	5.83	83.64
131.37	5.83	83.77
131.06	5.83	84.37
130.83	5.83	85.77
130.74	5.83	87.43
130.83	5.83	89.16
131.21	5.83	90.53
131.83	5.82	91.74
132.65	5.82	92.96
133.70	5.82	94.43
134.95	5.82	96.07
136.31	5.82	97.57
137.75	5.82	98.68
139.23	5.82	99.26
140.55	5.82	99.46
141.48	5.81	99.15
141.87	5.81	98.28
141.98	5.81	97.23
141.89	5.81	96.25
141.73	5.81	95.87
141.48	5.81	95.64
141.16	5.81	95.47
140.86	5.81	95.20
140.64	5.81	94.69
140.42	5.80	94.19
140.19	5.80	93.77
139.90	5.80	93.52
139.42	5.80	93.57
139.04	5.80	93.79
138.84	5.80	94.17
139.01	5.80	94.81
139.62	5.80	95.70
140.49	5.79	96.55
141.59	5.79	97.25
142.97	5.79	97.36
144.45	5.79	97.29
145.94	5.79	97.13
147.35	5.79	97.27
148.60	5.79	97.38
149.57	5.79	97.16
150.03	5.79	96.03
149.99	5.79	94.14
149.65	5.79	92.01
149.08	5.79	90.03
148.39	5.79	88.69
147.54	5.79	87.49
146.56	5.79	86.37
145.47	5.79	85.11
144.31	5.79	83.69
143.10	5.79	82.31
141.90	5.79	81.05
140.81	5.79	80.01
139.84	5.79	79.24
138.88	5.79	78.70
137.89	5.79	78.38
136.65	5.79	78.36
135.25	5.79	78.63
133.95	5.79	79.09
132.89	5.79	79.72
132.28	5.79	80.35
132.07	5.79	81.16
132.29	5.79	82.23
133.17	5.79	84.00
134.59	5.79	86.19
136.27	5.79	88.19
137.99	5.79	89.21
139.63	5.79	89.09
141.28	5.79	88.79
142.95	5.79	89.05
144.63	5.79	90.13
146.14	5.79	91.22
147.36	5.79	91.82
148.21	5.79	91.69
148.73	5.79	91.20
148.85	5.79	90.39
148.53	5.79	89.31
147.97	5.79	88.09
147.25	5.80	86.81
146.60	5.80	85.60
145.91	5.80	84.50
145.21	5.80	83.58
144.51	5.80	82.98
143.91	5.80	83.19
143.30	5.80	83.54
142.65	5.80	83.85
141.93	5.80	83.88
141.04	5.80	82.98
140.08	5.80	81.85
139.09	5.80	80.61
138.07	5.80	79.35
137.05	5.80	78.18
136.04	5.80	77.20
135.05	5.80	76.48
133.97	5.80	76.44
132.92	5.80	76.89
132.10	5.80	77.48
131.68	5.80	77.92
132.00	5.80	77.66
132.64	5.80	77.52
133.49	5.80	77.70
134.45	5.80	79.10
135.43	5.80	80.96
136.35	5.80	82.92
137.02	5.80	84.59
137.45	5.80	85.86
137.67	5.80	86.66
137.58	5.80	86.39
137.23	5.81	85.30
136.76	5.81	84.00
136.31	5.81	83.11
136.00	5.81	83.12
135.64	5.81	83.23
135.17	5.81	83.27
134.36	5.81	82.49
133.37	5.81	81.34
132.35	5.81	80.23
131.39	5.81	79.50
130.64	5.81	79.73
130.01	5.81	80.21
129.54	5.81	80.80
129.21	5.81	81.07
129.07	5.81	81.15
129.13	5.81	81.30
129.47	5.81	81.66
130.14	5.81	82.41
131.02	5.81	83.34
132.07	5.81	84.43
133.26	5.81	85.67
134.55	5.81	86.98
135.92	5.82	88.26
137.35	5.82	89.38
138.77	5.82	90.40
140.15	5.82	91.34
141.37	5.82	92.32
142.45	5.82	93.22
143.41	5.82	93.91
144.26	5.82	94.18
144.97	5.82	94.03
145.52	5.82	93.64
145.89	5.82	93.09
145.91	5.82	92.59
145.76	5.82	92.00
145.51	5.82	91.32
145.25	5.82	90.46
145.11	5.82	89.32
144.95	5.82	88.19
144.75	5.82	87.17
144.47	5.82	86.56
144.09	5.82	86.48
143.66	5.82	86.51
143.18	5.82	86.55
142.62	5.83	86.14
142.03	5.83	85.49
141.45	5.83	84.89
140.90	5.83	84.46
140.36	5.83	84.71
139.95	5.83	85.11
139.73	5.83	85.55
139.94	5.83	85.73
140.49	5.83	85.73
141.13	5.83	85.75
141.72	5.83	85.94
142.12	5.83	86.43
142.41	5.83	86.93
142.54	5.84	87.35
142.43	5.84	87.44
142.19	5.84	87.44
141.84	5.84	87.43
141.52	5.84	87.69
141.11	5.84	87.95
140.56	5.84	88.05
139.70	5.84	87.64
138.57	5.84	86.74
137.33	5.84	85.74
136.09	5.85	84.82
135.06	5.85	84.50
134.09	5.85	84.35
133.15	5.85	84.33
132.13	5.85	84.32
131.02	5.85	84.25
130.09	5.85	84.32
129.44	5.85	84.55
129.41	5.85	84.92
129.78	5.85	85.60
130.49	5.85	86.71
131.58	5.86	88.81
132.96	5.86	91.54
134.51	5.86	94.25
136.12	5.86	96.32
137.71	5.86	97.59
139.23	5.86	98.34
140.56	5.86	98.48
141.65	5.86	98.06
142.50	5.86	97.35
143.04	5.86	96.58
143.26	5.87	95.86
143.29	5.87	95.07
143.19	5.87	94.18
143.10	5.87	93.14
142.91	5.87	92.09
142.62	5.87	91.07
142.18	5.87	90.27
141.59	5.87	89.72
140.90	5.87	89.24
140.13	5.87	88.75
139.19	5.88	87.95
138.13	5.88	86.81
137.13	5.88	85.83
136.29	5.88	85.20
135.91	5.88	85.59
135.93	5.88	86.85
136.09	5.88	88.30
136.29	5.88	89.70
136.27	5.88	90.30
136.20	5.88	90.61
136.10	5.88	90.74
136.02	5.89	90.75
135.94	5.89	90.70
135.82	5.89	90.56
135.61	5.89	90.36
135.21	5.89	90.08
134.70	5.89	89.78
134.13	5.89	89.49
133.52	5.89	89.25
132.88	5.89	89.08
132.26	5.89	89.03
131.67	5.90	89.15
131.14	5.90	89.64
130.69	5.90	90.43
130.38	5.90	91.31
130.24	5.90	92.16
130.28	5.90	92.60
130.61	5.90	93.03
131.29	5.90	93.55
132.68	5.90	94.37
134.47	5.90	95.42
136.39	5.90	96.62
138.11	5.91	98.09
139.61	5.91	99.65
140.98	5.91	101.02
142.33	5.91	101.93
143.53	5.91	102.27
144.31	5.91	102.01
144.13	5.91	100.73
143.06	5.91	98.57
141.71	5.91	96.12
140.59	5.92	93.91
140.21	5.92	92.45
140.03	5.92	91.32
139.97	5.92	90.52
139.97	5.92	90.03
139.76	5.92	90.23
139.52	5.92	90.64
139.26	5.92	91.14
138.97	5.92	91.59
138.54	5.92	91.52
138.00	5.93	90.88
137.54	5.93	90.29
137.22	5.93	89.89
137.12	5.93	90.15
137.31	5.93	91.09
137.82	5.93	92.25
138.72	5.93	93.51
140.22	5.93	94.41
142.14	5.93	95.31
144.43	5.93	96.38
147.23	5.93	98.01
150.33	5.93	100.05
153.31	5.93	101.99
155.72	5.93	103.43
157.40	5.93	104.23
158.59	5.93	104.54
159.37	5.93	104.37
159.68	5.92	103.68
159.30	5.92	102.40
157.69	5.92	100.16
154.78	5.92	96.98
151.44	5.92	93.52
148.01	5.92	90.13
146.34	5.91	88.24
145.23	5.91	86.99
144.43	5.91	86.21
143.78	5.91	85.83
143.14	5.91	85.77
141.69	5.90	86.04
140.07	5.90	86.47
138.46	5.90	86.96
136.92	5.90	87.40
135.63	5.90	87.46
134.73	5.90	86.92
133.96	5.89	86.35
133.27	5.89	85.86
132.62	5.89	85.65
131.89	5.89	86.23
131.19	5.89	86.94
130.54	5.88	87.66
129.90	5.88	88.04
129.31	5.88	88.00
128.86	5.88	88.01
128.60	5.88	88.23
128.65	5.88	89.24
128.98	5.87	90.47
129.61	5.87	91.77
130.74	5.87	92.85
132.15	5.87	93.81
133.70	5.87	94.75
135.18	5.87	95.80
136.59	5.87	96.84
137.94	5.87	97.77
139.21	5.88	98.53
140.37	5.88	99.04
141.39	5.88	99.24
142.22	5.88	98.85
142.86	5.88	98.13
143.28	5.88	97.21
143.41	5.88	96.28
143.35	5.88	95.27
143.13	5.88	94.19
142.80	5.88	92.99
142.39	5.88	91.84
141.90	5.88	90.83
141.40	5.88	90.28
140.87	5.89	89.94
140.33	5.89	89.68
139.82	5.89	89.36
139.32	5.89	88.95
138.77	5.89	88.52
138.08	5.89	88.09
137.17	5.89	87.69
136.19	5.89	87.21
135.19	5.89	86.59
134.31	5.89	85.46
133.45	5.89	84.26
132.57	5.89	83.21
131.47	5.89	82.70
130.29	5.90	82.72
129.31	5.90	83.07
128.82	5.90	83.81
128.93	5.90	84.90
129.36	5.90	86.02
130.03	5.90	86.80
130.85	5.90	87.05
131.76	5.90	87.40
132.68	5.90	88.43
133.53	5.90	90.24
134.39	5.90	92.06
135.27	5.90	93.27
136.14	5.90	93.81
136.93	5.90	93.96
137.56	5.90	93.76
138.01	5.90	93.31
138.28	5.90	92.73
138.30	5.90	92.25
138.11	5.90	91.79
137.77	5.90	91.26
137.30	5.90	90.56
136.73	5.90	89.73
136.09	5.90	88.83
135.41	5.90	87.83
134.73	5.90	86.79
134.00	5.90	85.83
133.21	5.90	85.07
132.32	5.90	84.80
131.41	5.90	84.61
130.50	5.90	84.38
129.71	5.90	83.65
128.96	5.90	82.75
128.22	5.90	81.88
127.40	5.90	81.23
126.53	5.90	80.86
125.71	5.90	80.67
124.94	5.90	80.66
124.29	5.89	80.83
123.86	5.89	81.21
123.80	5.90	81.86
124.25	5.90	82.83
124.98	5.90	83.93
125.92	5.91	85.07
127.02	5.91	86.13
128.22	5.91	87.19
129.49	5.92	88.24
130.77	5.92	89.26
132.00	5.92	90.23
133.02	5.93	91.13
133.87	5.93	91.93
134.66	5.93	92.59
135.59	5.94	93.19
136.53	5.94	93.54
137.34	5.94	93.47
137.83	5.95	92.27
138.11	5.95	90.67
138.27	5.95	89.12
138.40	5.96	88.69
138.45	5.96	88.59
138.40	5.97	88.54
138.19	5.97	88.04
137.91	5.97	87.35
137.58	5.98	86.53
137.35	5.98	85.48
137.12	5.98	84.39
136.85	5.99	83.40
136.46	5.99	82.91
135.94	5.99	82.84
135.35	6.00	82.79
134.70	6.00	82.34
133.99	6.00	81.23
133.28	6.01	80.23
132.60	6.01	79.81
131.91	6.01	80.68
131.46	6.02	81.86
131.42	6.02	82.96
132.20	6.02	83.12
133.32	6.02	83.39
134.64	6.02	84.21
135.98	6.02	86.55
137.32	6.02	88.99
138.53	6.02	90.78
139.48	6.02	91.03
140.29	6.02	90.86
140.98	6.02	90.75
141.59	6.02	91.05
142.06	6.02	91.27
142.31	6.02	91.18
142.35	6.02	90.70
142.25	6.02	90.07
142.10	6.02	89.45
141.91	6.02	88.91
141.63	6.03	88.37
141.27	6.03	87.76
140.78	6.03	87.07
140.22	6.03	86.45
139.59	6.03	85.97
138.91	6.03	86.06
138.18	6.03	86.25
137.40	6.03	86.39
136.57	6.03	86.06
135.70	6.03	85.34
134.82	6.03	84.64
133.90	6.03	84.19
132.95	6.03	84.25
132.09	6.03	84.55
131.39	6.03	85.05
130.93	6.03	85.73
130.77	6.03	86.52
131.01	6.03	87.37
132.01	6.03	88.08
133.39	6.03	88.82
134.95	6.03	89.71
136.44	6.03	91.01
137.88	6.03	92.46
139.20	6.03	93.91
140.28	6.03	95.34
141.16	6.03	96.49
141.84	6.02	97.14
142.31	6.02	96.92
142.50	6.02	96.08
142.33	6.02	94.56
141.53	6.02	91.95
140.54	6.02	89.25
139.53	6.02	86.89
139.14	6.02	86.84
138.89	6.02	87.50
138.65	6.02	88.41
138.27	6.02	88.92
137.52	6.02	88.09
136.63	6.02	87.04
135.62	6.02	85.94
134.48	6.02	85.17
133.24	6.01	84.84
131.98	6.01	84.62
130.73	6.01	84.46
129.63	6.01	84.28
128.61	6.01	84.07
127.65	6.01	83.78
126.71	6.01	83.33
125.73	6.01	82.45
124.82	6.01	81.59
124.00	6.01	80.90
123.18	6.01	80.57
122.51	6.01	80.70
122.20	6.01	81.33
122.50	6.01	82.76
123.61	6.01	85.23
125.13	6.00	87.93
126.93	6.00	90.42
128.88	6.00	92.00
130.90	6.00	93.41
132.89	6.00	94.89
134.70	5.99	96.86
136.34	5.99	98.70
137.74	5.99	100.11
138.83	5.99	100.80
139.64	5.98	100.94
140.16	5.98	100.37
140.36	5.98	98.97
140.32	5.97	97.23
140.06	5.97	95.40
139.60	5.97	94.21
139.02	5.97	93.18
138.34	5.96	92.31
137.66	5.96	91.58
137.09	5.96	91.03
136.51	5.96	90.56
135.93	5.95	90.12
135.32	5.95	89.68
134.65	5.95	88.88
133.97	5.95	88.08
133.27	5.94	87.39
132.57	5.94	86.89
131.93	5.94	87.02
131.29	5.93	87.44
130.65	5.93	87.92
130.00	5.93	88.35
129.01	5.93	88.02
128.13	5.92	87.70
127.54	5.92	87.64
127.53	5.92	88.34
128.18	5.92	89.85
129.33	5.91	91.71
131.03	5.91	93.77
133.35	5.91	95.92
135.91	5.91	97.97
138.49	5.92	99.71
140.81	5.92	100.86
142.99	5.92	101.71
144.96	5.92	102.35
146.66	5.92	102.86
148.20	5.93	103.15
149.78	5.93	103.32
151.45	5.93	103.37
152.67	5.93	102.89
152.79	5.93	101.25
151.53	5.94	98.23
149.87	5.94	94.87
148.27	5.94	91.71
148.48	5.94	90.65
149.10	5.95	90.21
149.92	5.95	90.21
150.75	5.95	90.48
151.26	5.95	90.72
150.77	5.95	90.39
150.06	5.95	90.06
149.20	5.95	89.76
148.26	5.96	89.51
147.42	5.96	89.50
146.58	5.96	89.52
145.74	5.96	89.50
144.92	5.96	89.37
144.11	5.96	88.63
143.35	5.97	87.84
142.63	5.97	87.20
142.03	5.97	87.07
141.60	5.97	87.82
141.17	5.97	88.72
140.69	5.97	89.58
139.71	5.98	89.63
138.71	5.98	89.44
137.96	5.98	89.34
137.91	5.98	89.69
138.60	5.98	90.55
139.71	5.98	91.75
141.19	5.98	93.42
142.97	5.98	95.53
144.91	5.98	97.54
146.94	5.97	98.92
148.94	5.97	99.55
150.76	5.97	99.83
152.13	5.97	99.98
153.09	5.96	100.02
153.77	5.96	99.82
154.40	5.96	99.27
154.78	5.95	98.48
154.75	5.95	97.56
153.72	5.95	96.75
152.19	5.94	95.90
150.52	5.94	94.94
149.43	5.94	93.46
148.83	5.94	91.66
148.32	5.93	89.95
147.78	5.93	88.52
146.77	5.93	88.20
145.57	5.92	88.43
144.34	5.92	88.94
143.17	5.92	89.59
142.25	5.92	90.19
141.40	5.91	90.71
140.61	5.91	91.03
139.88	5.91	90.78
139.18	5.90	90.06
138.47	5.90	89.27
137.64	5.90	88.56
136.40	5.89	88.05
135.42	5.89	88.03
134.97	5.89	88.76
135.84	5.89	91.44
137.25	5.88	94.35
139.02	5.88	96.79
140.88	5.87	97.00
142.83	5.87	96.93
144.77	5.86	97.44
146.58	5.86	99.56
148.23	5.85	101.66
149.61	5.85	102.70
150.67	5.84	102.36
151.41	5.84	101.52
151.66	5.83	100.66
151.56	5.83	99.81
151.33	5.82	98.88
151.40	5.82	97.93
151.54	5.81	96.95
151.53	5.81	95.94
151.00	5.80	94.87
150.03	5.80	93.79
148.87	5.79	92.81
147.69	5.79	92.08
146.61	5.78	91.74
145.54	5.77	91.49
144.48	5.77	91.23
143.27	5.76	90.45
142.19	5.76	89.69
141.36	5.75	89.15
141.14	5.75	89.28
141.36	5.75	89.89
141.75	5.76	90.74
142.14	5.76	91.75
142.46	5.77	92.78
142.72	5.77	93.65
142.88	5.78	94.04
142.90	5.79	93.91
142.80	5.79	93.49
142.52	5.80	92.85
142.07	5.81	92.03
141.54	5.82	91.04
141.01	5.82	89.80
140.53	5.83	88.36
140.01	5.84	86.95
139.43	5.84	85.81
138.76	5.85	85.21
138.05	5.86	84.79
137.32	5.86	84.47
136.60	5.87	84.03
135.87	5.87	83.62
135.12	5.88	83.24
134.34	5.89	82.86
133.54	5.89	82.53
132.75	5.90	82.30
132.00	5.91	82.31
131.30	5.91	82.56
130.60	5.92	82.82
129.84	5.93	82.87
128.88	5.93	82.34
128.05	5.94	81.90
127.51	5.94	81.83
127.53	5.95	82.77
127.95	5.96	84.07
128.83	5.96	85.53
130.33	5.96	86.81
132.07	5.96	88.21
133.87	5.95	89.90
135.51	5.94	92.10
137.02	5.94	94.07
138.20	5.93	95.02
139.04	5.92	94.79
139.89	5.91	94.48
141.16	5.91	95.33
142.75	5.90	96.92
144.43	5.89	98.36
146.26	5.88	98.71
147.87	5.88	98.34
148.92	5.87	97.42
148.64	5.86	95.90
147.84	5.85	94.10
146.84	5.84	92.24
146.12	5.84	90.63
145.39	5.83	89.17
144.65	5.82	87.94
143.94	5.81	87.20
143.21	5.81	86.81
142.45	5.80	86.64
141.61	5.79	86.62
140.63	5.78	86.69
139.55	5.78	86.79
138.39	5.77	86.86
137.15	5.76	86.85
135.78	5.75	86.51
134.37	5.75	86.06
132.99	5.74	85.53
131.67	5.73	84.94
130.51	5.72	84.32
129.45	5.72	83.74
128.48	5.71	83.22
127.62	5.70	82.90
126.86	5.69	82.77
126.24	5.69	82.74
125.77	5.68	82.81
125.44	5.67	83.02
125.32	5.66	83.23
125.45	5.66	83.39
125.90	5.65	83.00
126.65	5.64	82.63
127.71	5.63	82.68
129.18	5.63	84.21
130.94	5.63	86.50
132.82	5.63	88.77
134.67	5.64	90.04
136.45	5.64	90.51
138.13	5.64	90.45
139.64	5.64	89.91
140.95	5.65	88.99
142.00	5.65	87.79
142.69	5.65	86.39
143.06	5.65	84.91
143.16	5.65	83.45
143.00	5.66	82.27
142.59	5.66	81.41
142.02	5.66	80.66
141.32	5.66	79.99
140.63	5.66	79.10
139.88	5.67	78.26
139.08	5.67	77.56
138.25	5.67	77.15
137.41	5.67	77.32
136.54	5.67	77.57
135.66	5.68	77.77
134.74	5.68	77.45
133.80	5.68	76.58
132.91	5.68	75.72
132.13	5.68	75.05
131.51	5.69	75.18
131.07	5.69	75.71
130.82	5.69	76.45
130.83	5.69	77.21
131.12	5.69	77.91
131.58	5.70	78.70
132.17	5.70	79.61
132.85	5.70	80.79
133.59	5.70	81.97
134.34	5.70	83.08
134.99	5.71	83.85
135.63	5.71	84.46
136.27	5.71	84.96
137.01	5.71	85.52
137.74	5.71	85.96
138.38	5.72	86.16
138.82	5.72	85.78
139.11	5.72	85.13
139.28	5.72	84.44
139.42	5.72	84.13
139.43	5.73	84.00
139.26	5.73	83.87
138.71	5.73	83.51
137.87	5.73	82.98
136.88	5.74	82.35
135.85	5.74	81.65
134.89	5.74	80.85
133.94	5.74	80.12
133.02	5.74	79.53
132.19	5.75	79.37
131.44	5.75	79.58
130.71	5.75	79.92
130.01	5.75	80.27
129.22	5.75	80.34
128.42	5.76	80.26
127.68	5.76	80.16
127.04	5.76	80.09
126.63	5.76	80.16
126.35	5.76	80.31
126.21	5.77	80.51
126.18	5.77	80.78
126.28	5.77	81.12
126.52	5.77	81.48
126.94	5.77	81.81
127.58	5.78	82.03
128.30	5.78	82.30
129.05	5.78	82.71
129.67	5.78	83.48
130.27	5.78	84.34
130.82	5.79	85.20
131.21	5.79	85.85
131.64	5.79	86.45
132.19	5.79	87.04
133.06	5.79	87.50
134.13	5.79	88.11
135.38	5.79	89.01
137.01	5.79	90.95
138.65	5.80	92.94
140.10	5.80	94.60
141.07	5.80	95.23
141.69	5.80	95.22
141.92	5.80	94.51
141.64	5.80	92.89
141.07	5.80	90.87
140.31	5.80	88.71
139.57	5.80	86.91
138.76	5.80	85.27
137.86	5.80	83.87
136.87	5.80	82.94
135.81	5.80	82.48
134.73	5.80	82.25
133.67	5.80	82.19
132.71	5.80	82.09
131.83	5.80	81.98
131.00	5.81	81.94
130.21	5.81	81.96
129.48	5.81	82.13
128.77	5.81	82.37
128.06	5.81	82.58
127.34	5.81	82.71
126.46	5.81	82.44
125.58	5.81	82.08
124.74	5.81	81.75
123.95	5.81	81.55
123.25	5.81	81.53
122.76	5.81	81.86
122.59	5.81	82.63
122.96	5.81	84.33
123.73	5.81	86.52
124.86	5.81	88.98
126.46	5.81	91.53
128.35	5.81	94.09
130.33	5.81	96.55
132.20	5.82	98.86
133.89	5.82	100.86
135.39	5.82	102.35
136.71	5.82	102.89
137.71	5.82	102.61
138.25	5.82	101.77
137.83	5.82	100.40
136.67	5.82	98.68
135.30	5.82	96.85
134.32	5.82	95.24
134.29	5.82	94.18
134.43	5.82	93.36
134.60	5.82	92.73
134.44	5.82	92.28
133.67	5.82	91.99
132.84	5.82	91.81
132.06	5.82	91.70
131.50	5.83	91.39
131.22	5.83	91.09
131.27	5.83	91.04
131.84	5.83	91.57
133.07	5.83	92.99
134.66	5.83	94.54
136.52	5.83	95.93
138.61	5.83	96.56
140.75	5.84	96.86
142.82	5.84	96.85
144.61	5.84	96.55
146.13	5.84	96.00
147.34	5.84	95.21
148.07	5.85	94.31
148.41	5.85	93.20
148.40	5.85	91.85
147.95	5.85	89.96
147.20	5.85	87.76
146.30	5.86	85.56
145.43	5.86	83.62
144.93	5.86	82.44
144.45	5.86	81.57
143.92	5.86	80.96
143.23	5.87	80.55
142.23	5.87	80.28
141.10	5.87	80.13
139.90	5.87	80.05
138.63	5.87	79.94
137.32	5.87	79.76
136.03	5.88	79.64
134.81	5.88	79.57
133.59	5.88	79.61
132.55	5.88	79.75
131.79	5.88	80.01
131.52	5.88	80.32
131.75	5.88	80.76
132.38	5.88	81.55
133.48	5.88	83.09
135.03	5.88	85.51
136.73	5.88	88.03
138.37	5.87	90.08
139.79	5.87	91.30
140.99	5.87	92.23
141.80	5.86	93.14
142.16	5.86	94.15
142.25	5.86	94.88
142.17	5.85	95.01
141.99	5.85	94.32
141.67	5.85	93.34
141.20	5.85	92.28
140.44	5.84	91.74
139.65	5.84	91.27
138.90	5.84	90.79
138.34	5.83	89.93
138.04	5.83	88.89
138.01	5.83	88.17
138.40	5.82	88.27
139.33	5.82	89.72
140.51	5.82	91.44
141.81	5.82	92.99
143.08	5.81	93.70
144.33	5.81	94.02
145.53	5.81	93.95
146.64	5.80	93.31
147.59	5.80	92.42
148.34	5.80	91.41
148.74	5.79	90.78
148.88	5.79	90.13
148.78	5.79	89.31
148.43	5.79	87.83
147.85	5.78	85.83
147.11	5.78	83.81
146.26	5.78	82.00
145.39	5.77	81.32
144.47	5.77	81.00
143.51	5.77	80.92
142.56	5.76	80.97
141.65	5.76	81.00
140.73	5.76	81.01
139.78	5.76	80.93
138.73	5.75	80.46
137.62	5.75	79.70
136.56	5.75	78.95
135.60	5.74	78.36
